,Postal Code,Sector,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
188,UB56,Restaurants and Caffees,6.70534798767555,6.76434749029602,6.8239403156728,6.88748569029898,6.95562347291189,7.01918561079674,7.07979212995048,7.15048576383415,7.22074115623309,7.29249123907267
189,UB60,Restaurants and Caffees,6.41254777879007,6.49354591799906,6.56962407281715,6.64754736726429,6.72190898719578,6.79815310582146,6.86960950588453,6.94388852714018,7.02454690667811,7.10363584591642
190,UB67,Restaurants and Caffees,4.24191286527918,4.29360075721126,4.34202033005147,4.39276440233827,4.44031450008743,4.49006014701576,4.53660759667083,4.58509541792548,4.63753182461866,4.68867807505141
191,UB68,Restaurants and Caffees,7.76154053021749,7.8570809258092,7.94913125045778,8.0406367944959,8.13332540352589,8.22383674988998,8.30984727069903,8.40001278975484,8.49786305571164,8.5952275491197
192,UB69,Restaurants and Caffees,7.34330434326001,7.42869343590534,7.50901261633341,7.59503567802914,7.67473135629887,7.75952356039251,7.83912893729714,7.92165305602342,8.01102797062702,8.09771349333578
193,W130,Restaurants and Caffees,6.66142727990696,6.755992896379,6.85005858873482,6.93359071957505,7.02821566735473,7.11100646360701,7.19464010124314,7.27503976556913,7.36783939568786,7.46123897009743
194,W138,Restaurants and Caffees,7.89177186487093,8.02447414097745,8.15434261190106,8.26750515086558,8.39075368680942,8.50237345606348,8.61691473859431,8.71572517017272,8.83903377015142,8.95966709911889
195,W139,Restaurants and Caffees,10.0628577843664,10.2191257378072,10.3734258907924,10.5071300838891,10.6611538908246,10.7928798617051,10.9260123112318,11.0559634646896,11.2046215131959,11.3561540866552
196,W30,Restaurants and Caffees,4.0816836705556,4.144658604579,4.20656306510435,4.26113749086108,4.32127408755018,4.37547022635901,4.42960902325298,4.48015705936867,4.5403060098966,4.60018953335077
197,W36,Restaurants and Caffees,8.04873854713175,8.16467155120284,8.27976351034325,8.37966967461703,8.50093188005577,8.59775955937154,8.69671070450647,8.80219330303697,8.91359104445921,9.03109378549814
198,W37,Restaurants and Caffees,8.20475624859187,8.31922906221395,8.4323999127885,8.53294208177402,8.65189215112733,8.74943047124572,8.84835002856099,8.95360812669651,9.06479750243957,9.18114347489314
199,W38,Restaurants and Caffees,5.37628837856815,5.44592801276003,5.5169283118964,5.57828788451223,5.65607701725743,5.71604775229861,5.77830125462776,5.84554062395553,5.91567899437263,5.99026708507168
200,W39,Restaurants and Caffees,5.18686775552545,5.26581102503186,5.34386592852757,5.41193885130587,5.49119152545218,5.55750778279294,5.62600236967011,5.6926666248053,5.76778205415764,5.84457769065278
201,W41,Restaurants and Caffees,9.14895687386928,9.30220998375124,9.45318565407645,9.58420888408333,9.73043701027229,9.85896227382689,9.99345120390915,10.1099716899849,10.2531382709251,10.3942820155619
202,W45,Restaurants and Caffees,7.35745441751303,7.47544315320831,7.59214294345278,7.69098222834475,7.81336644535975,7.90742944088541,8.00743184870288,8.10985122231155,8.21891865598862,8.33429916790694
203,W51,Restaurants and Caffees,9.96100444908226,10.1270496672099,10.2894530451571,10.4327891028274,10.5846041946972,10.7270440790582,10.8730203251464,10.9942504234441,11.1504371384263,11.300633651896
204,W52,Restaurants and Caffees,8.56954279449737,8.70676845726781,8.84242761840243,8.95882728899894,9.09696764610519,9.20981385888822,9.3278814763919,9.44268393933616,9.57150177954066,9.70420103274215
205,W53,Restaurants and Caffees,10.0405721333537,10.2046519827922,10.3656721666866,10.5059482703916,10.6624712593402,10.8001343573285,10.9418786850501,11.0696527476569,11.2231406417126,11.3757888538473
206,W54,Restaurants and Caffees,9.14155534222439,9.27893459145145,9.41469225523927,9.53286753933192,9.67082927665623,9.78678913477014,9.90411825435781,10.0224559575997,10.1541316121504,10.2898294321808
207,W55,Restaurants and Caffees,4.84259574801116,4.92151350997788,4.99920694925009,5.0660771837214,5.14443454093102,5.20902494275035,5.27676957955416,5.3414487867792,5.4147693973221,5.48981019611749
208,W71,Restaurants and Caffees,4.76630776164615,4.82168201308645,4.87694283985697,4.92902769435305,4.9883969379616,5.03960213934143,5.08948786536187,5.14508604311611,5.20248301901937,5.26206705165768
209,W72,Restaurants and Caffees,5.63265025801085,5.72170523478283,5.80891802426867,5.88586178809247,5.96984216276911,6.04615961188933,6.122763107218,6.1929219630185,6.27743472444713,6.36110542628473
210,W73,Restaurants and Caffees,6.09755657134006,6.18428213709,6.26990223245134,6.34601829616231,6.43312005898033,6.5082631098084,6.58273368195659,6.65941507336897,6.7440544860423,6.83097448782665
175,EN11,Restaurants and Caffees,2.84119070526069,2.87867439735713,2.91744944035734,2.95766057758895,2.9978220072682,3.03621155690559,3.07478023848491,3.11604490801821,3.15434757215083,3.19830154999629
176,EN12,Restaurants and Caffees,2.65509018989564,2.69523450338057,2.73449263706072,2.77808623233897,2.81375655073145,2.85549034799127,2.89745350915329,2.93427754665686,2.97377537962596,3.01465525889854
177,EN13,Restaurants and Caffees,3.01134177422706,3.05378815123962,3.09471428392933,3.14169411586034,3.1797961221939,3.22422002726438,3.26751446819835,3.30984342439589,3.35142849070847,3.39587726331138
178,EN14,Restaurants and Caffees,2.5174670805298,2.54060968634312,2.56634079491638,2.59660718345059,2.62558853940702,2.65526530129143,2.6851163372707,2.71758918865549,2.74672371784646,2.78011004614073
179,EN20,Restaurants and Caffees,2.62959494088806,2.66693804053825,2.70498381420146,2.74456197281182,2.78233194973085,2.82027627438921,2.85847390955672,2.89670587143274,2.93418992501871,2.97587631275207
180,EN26,Restaurants and Caffees,1.23294725467798,1.25291514589525,1.27301151158542,1.29305217754724,1.31248018590004,1.33160538971124,1.35121113801059,1.36986563242145,1.38894917638056,1.40991980750283
181,EN27,Restaurants and Caffees,3.44921993936346,3.50697423312684,3.56476596976322,3.6233267132394,3.67652293016986,3.73295377727234,3.79114074523315,3.84076325391912,3.89603772758414,3.95399891959965
182,EN28,Restaurants and Caffees,2.69869689212618,2.74172982589761,2.7856697037539,2.82923161200456,2.87182205738393,2.91370712885411,2.95720661760957,2.99712114680675,3.03907152471253,3.08475974752004
183,EN29,Restaurants and Caffees,0.471475391436078,0.47852755808016,0.485246129904431,0.493103103614726,0.499043755369245,0.506480764813576,0.513884878298978,0.52032881154386,0.52718417890914,0.534154879430646
184,EN34,Restaurants and Caffees,2.14066543027297,2.16184537499615,2.18455703156515,2.21049478229777,2.23575747702483,2.26037670361285,2.28479896956598,2.31281214527058,2.33666768811337,2.36471260755239
185,EN35,Restaurants and Caffees,3.04289020009574,3.0712219285387,3.1019088094752,3.13901953243298,3.17259276076483,3.20864110631591,3.24408797925338,3.28269244373054,3.3171400506654,3.35621147721574
186,EN36,Restaurants and Caffees,4.12074770032978,4.16708972895336,4.21516220495267,4.27008581460282,4.32053979988273,4.37320579727661,4.42549748724018,4.48147144604802,4.53249127437403,4.59016371150185
187,EN37,Restaurants and Caffees,2.17003074387633,2.19362286920554,2.21795647934746,2.24637870511421,2.27213331888619,2.29913786811975,2.32575823367771,2.35497801842742,2.38085433771872,2.41032282955575
188,EN40,Restaurants and Caffees,2.64666283321353,2.69547408846388,2.74431767289178,2.79167296619902,2.83577822091948,2.88116733298642,2.92866858030305,2.96693956959914,3.01157046171392,3.0579363777986
189,N134,Restaurants and Caffees,3.91251589870731,3.97592419371072,4.04087847432699,4.10352843321969,4.16718896745028,4.22726017489917,4.28935556804558,4.34841945272957,4.40916902159722,4.47657187785687
190,N135,Restaurants and Caffees,3.28314140740246,3.33336374771082,3.38383519597046,3.43484293176896,3.48445083443185,3.53293122645017,3.58126070106394,3.63089227038785,3.67894475031467,3.73298196237058
191,N136,Restaurants and Caffees,1.42349301119107,1.44235878903867,1.46185031117796,1.48182017764705,1.50226409972918,1.52116291263839,1.54013491532732,1.56112219115429,1.580069193273,1.60218315570753
192,N144,Restaurants and Caffees,3.69515213457658,3.75381793404952,3.81407962831714,3.873693972806,3.93131045341926,3.98913095571507,4.04914637636193,4.10217586678169,4.15983752151019,4.22173853262226
193,N146,Restaurants and Caffees,2.90561295253142,2.95595574675061,3.00664897107061,3.0561239292453,3.10338837518986,3.15096360676515,3.20021569122571,3.24312534531281,3.29040451647505,3.34084131808266
194,N147,Restaurants and Caffees,3.01316425631926,3.0684949197402,3.12410980678896,3.17766699430745,3.22786352088225,3.27969343714253,3.33358633925163,3.3772149082593,3.42845262760171,3.48171395613269
195,N181,Restaurants and Caffees,3.00453273430546,3.03920973009786,3.07456167024549,3.11419268775652,3.15177659229455,3.18880292016928,3.22508497388373,3.26693198223649,3.30266065314576,3.34445893488209
196,N182,Restaurants and Caffees,2.66311548659978,2.69058398039373,2.720007276985,2.7521597549357,2.78576237525854,2.81591363647528,2.84609092137639,2.88277645488641,2.91276365375159,2.9492513818979
197,N211,Restaurants and Caffees,3.94974923745333,4.01836463110974,4.08776046887079,4.15545922401108,4.21974001358367,4.2851491990876,4.35328201619199,4.41076833328828,4.47573743509061,4.54430251783861
198,N212,Restaurants and Caffees,3.37038735554347,3.43004879019207,3.48984425694401,3.54868651378281,3.60286362496326,3.65971785998347,3.7184972181375,3.76695828982208,3.8228223981793,3.88097970075287
199,N213,Restaurants and Caffees,2.67575300342649,2.7219540921953,2.76859063913647,2.81390175739309,2.85741865151238,2.90106566036409,2.94603325128361,2.98549378494918,3.02887904726691,3.07529054077557
200,N90,Restaurants and Caffees,2.09527395178919,2.1166635766457,2.13969649230677,2.16488305157028,2.19105805367594,2.21473780534511,2.23849290682757,2.26680844915461,2.29024323664979,2.31855269833662
201,N97,Restaurants and Caffees,2.10736730857052,2.13201362544023,2.15716654684865,2.18540632750109,2.2119461235402,2.2385213219229,2.26461008927877,2.29414025554564,2.31985280771596,2.34963735766075
202,N98,Restaurants and Caffees,2.47265371033221,2.49856014642646,2.52551994620586,2.55699805319868,2.58614982016019,2.61600025747924,2.64534915717674,2.67858818484682,2.70728314541045,2.74046587259928
203,N99,Restaurants and Caffees,3.33260015279686,3.37089908497286,3.40983436435811,3.4543661069572,3.49508059148006,3.53699350299988,3.57810095725524,3.62379536209592,3.66392151436086,3.7099119642794
145,SE100,Restaurants and Caffees,4.25256255101543,4.33870169035789,4.42401223385089,4.50936709445797,4.60308259980894,4.69302725250114,4.78451577487391,4.88170649420443,4.97874602631107,5.08006862860645
146,SE108,Restaurants and Caffees,5.39068340969493,5.50900591115565,5.62643912269723,5.74136124609266,5.86799051672386,5.98842277185859,6.11437275779722,6.23996407392796,6.37049025393088,6.5050158816593
147,SE109,Restaurants and Caffees,4.19663534182653,4.27794944176472,4.35984676911016,4.44166424420468,4.53310110233161,4.62002522119328,4.70959004466409,4.80326450404818,4.89757183959456,4.99580156172799
148,SE181,Restaurants and Caffees,4.14354233409252,4.21095204182507,4.2773479465347,4.35080716535622,4.42782865310657,4.50508420162112,4.58166593857495,4.66919687134459,4.75033873208195,4.83534064417864
149,SE182,Restaurants and Caffees,3.6772227323061,3.73445031936094,3.79104454431237,3.85747776380489,3.9211451097394,3.99295922574263,4.06409419624797,4.13850825702401,4.21283164233038,4.28690266241686
150,SE183,Restaurants and Caffees,4.50718847928505,4.58965020633195,4.67136137053398,4.75717816913814,4.8478300527404,4.93896490747756,5.03050739524912,5.12802225997401,5.22478183778698,5.32452443405154
151,SE184,Restaurants and Caffees,2.94906548337582,2.99740523763803,3.04631069122527,3.09904238878374,3.15544036626453,3.21224987467034,3.26984739904931,3.33151307190973,3.3921599989112,3.45464707220573
152,SE185,Restaurants and Caffees,2.9750079649202,3.01801761109934,3.06317060678733,3.11092485151363,3.16663598703928,3.21842801073066,3.27128902906685,3.33169384534179,3.38801492922334,3.44803095551068
153,SE186,Restaurants and Caffees,4.13129563660115,4.20826190916695,4.28567227407521,4.36337583954221,4.45104318400048,4.53352214121936,4.61721209510206,4.70877033950314,4.79809668508102,4.89233912727205
154,SE187,Restaurants and Caffees,3.58370735767117,3.63846204443142,3.69409600972412,3.75393387027789,3.82118518812914,3.88487513782573,3.94912554468278,4.0237373843674,4.09215407995819,4.16508662830705
155,SE20,Restaurants and Caffees,4.8823332305011,4.96320957382118,5.04117606139023,5.1334298040994,5.21783667970313,5.31645528280992,5.41387826333985,5.51298775140938,5.61370791131525,5.71251464387537
156,SE280,Restaurants and Caffees,3.82777421553875,3.89639654538176,3.96473298273236,4.03633154623529,4.11415836025806,4.18990578890378,4.26718898147093,4.35095300626272,4.43232539285251,4.51727118772677
157,SE288,Restaurants and Caffees,6.01609776652327,6.11412106773821,6.21151353338096,6.31919801771173,6.43143955741477,6.54594079011659,6.66072122658096,6.78692559141264,6.90774297015205,7.03264691417103
158,SE29,Restaurants and Caffees,4.04711533926541,4.08960580674223,4.13655437907822,4.19554120024393,4.25616829879691,4.32305403539516,4.38981433168123,4.46198586063205,4.53175971948836,4.60181435839569
159,SE37,Restaurants and Caffees,6.56772611991212,6.71350248688026,6.85760815279553,7.00001031783799,7.15172925431935,7.30207154238482,7.45855900572984,7.60881449830277,7.77052768635445,7.9341132857244
160,SE38,Restaurants and Caffees,4.18950256990388,4.26477895036584,4.33882729593514,4.42069917450006,4.50063190265972,4.58844211171404,4.67634859448496,4.76468651063879,4.85625282447277,4.94734476380212
161,SE39,Restaurants and Caffees,5.04957468599217,5.15558820265696,5.26099119226828,5.36616528976005,5.47845531588219,5.58997270308209,5.70509379628555,5.81759495867581,5.93711346254711,6.05831314957288
162,SE77,Restaurants and Caffees,4.49353293496972,4.57555556234782,4.65728082393258,4.74231999954973,4.83401324359187,4.92438012818286,5.01585472907671,5.11387796835391,5.21061609993143,5.31101193284516
163,SE78,Restaurants and Caffees,3.02544250295494,3.07093427324489,3.11754721734565,3.17007172566678,3.22419172054967,3.28140505337052,3.33899137062616,3.39945935130662,3.45966073232812,3.52058997501187
164,SE91,Restaurants and Caffees,6.15672631661682,6.28188240113678,6.40087677225348,6.53304705568006,6.65246083179611,6.79225790460135,6.93208233203057,7.06265116891233,7.20549350994965,7.3429182717715
165,SE92,Restaurants and Caffees,5.78726471672609,5.88919463396981,5.99075123821599,6.10152197737406,6.20926770293472,6.32879107882706,6.44937859459045,6.56338569112157,6.68678759083528,6.80682986245981
166,SE93,Restaurants and Caffees,5.48870318503868,5.5869860521199,5.6785395739172,5.79066941480091,5.88319026993766,6.00204030722173,6.11833264776098,6.22968449827442,6.34796365151107,6.45970520568121
167,SE95,Restaurants and Caffees,2.70268226018767,2.73937152653824,2.77762111461989,2.82406263746168,2.86771355093367,2.91954400173483,2.97161452224325,3.02176746454221,3.07511316452646,3.12643648688286
168,SE96,Restaurants and Caffees,3.05972508864565,3.10060876447874,3.14267118404108,3.19543129448009,3.24365598244054,3.30258851951808,3.36107085253763,3.41890890341541,3.47934858551415,3.53758318833946
145,E28,Restaurants and Caffees,3.47797520092702,3.51123796064594,3.54818404542775,3.57942575485023,3.61511730332389,3.64442024713148,3.67665910506438,3.71393598968411,3.74788802767993,3.78855452727073
146,E50,Restaurants and Caffees,6.42250307078701,6.47348611553398,6.52953693758973,6.58212996353788,6.63668870774267,6.68495117895881,6.7355203515781,6.80143175351689,6.85565712329618,6.9221915355594
147,E58,Restaurants and Caffees,5.74511289527863,5.79192834604788,5.84492714502178,5.89113539208592,5.9441865646274,5.98712485128929,6.03401527521129,6.09327906820641,6.14340664122732,6.20536953352685
148,E59,Restaurants and Caffees,5.45972140015376,5.50182359454464,5.54904964072197,5.59318656816543,5.63897402550591,5.68030652565287,5.72455335985395,5.77866837363729,5.82535837306132,5.88144846943801
149,E81,Restaurants and Caffees,4.69091470605834,4.74177649240161,4.79616400346371,4.84232871550532,4.89341934887408,4.93623000300205,4.98264648369902,5.03589295320441,5.08484234046418,5.14294444471678
150,E82,Restaurants and Caffees,4.67571069492805,4.72491590881962,4.77790633409557,4.82275743891048,4.87293797154738,4.91460569607522,4.9599006994579,5.01237349684269,5.06027386819384,5.11742677265214
151,E83,Restaurants and Caffees,5.67190396033477,5.73182704624717,5.7964228226996,5.85197316980169,5.91191505242205,5.9639411064056,6.0205359839545,6.08270367749961,6.14163898534512,6.21034824321584
152,E84,Restaurants and Caffees,4.41866014155749,4.45757672477855,4.50128583033644,4.53867119960807,4.58162175114365,4.61663261087875,4.65490986275368,4.70128747531724,4.74206798492931,4.79170989216418
153,E95,Restaurants and Caffees,4.7985681015938,4.82995855535386,4.86810683783125,4.90250275252679,4.94211005163088,4.97481685208311,5.01084555496571,5.05661423386733,5.0949993240346,5.14256474270769
154,E96,Restaurants and Caffees,4.02488826611586,4.05628661820588,4.09274793473851,4.12421528386428,4.16135186784778,4.19076103079057,4.22365748741008,4.26429435204155,4.29900157766955,4.34187262649141
155,E97,Restaurants and Caffees,7.13738456910784,7.21220833782469,7.29274180911483,7.36182177805864,7.43758157071452,7.50151798035171,7.57143590720388,7.65041089493353,7.72318670328347,7.80919013753723
156,EC2A2,Restaurants and Caffees,0.0662201220472441,0.0670956578812817,0.0679979286417347,0.0687560949444751,0.0695534073580722,0.070263171611543,0.0710059154509835,0.0718112833672273,0.0726032528530546,0.0735128959135868
157,EC2A3,Restaurants and Caffees,0.788433098920943,0.798792155121927,0.809464074302919,0.818460557563987,0.827874934847817,0.836305308542346,0.845104522222304,0.854661001648831,0.864055730249155,0.874839425682157
158,EC2A4,Restaurants and Caffees,0.746335234543043,0.756170346584449,0.766283567656462,0.774856310699238,0.783788102412245,0.791795949708824,0.800223030580605,0.809283761084973,0.818203283132812,0.828414147355727
159,N15,Restaurants and Caffees,3.13648747086675,3.16138185918123,3.19058658782819,3.21535959413147,3.24531202300505,3.26847495094445,3.29515780555618,3.32670320248683,3.35425645396339,3.38804023194765
160,N160,Restaurants and Caffees,4.91130933843578,4.97441796801613,5.04032516876999,5.09573636827418,5.15617455427356,5.20703184480911,5.26367389410829,5.32287359425597,5.38046654675993,5.44686147657078
161,N165,Restaurants and Caffees,6.66882403039192,6.73816425188981,6.81189357183509,6.87789363233318,6.94533867141562,7.00656672192166,7.07313075965213,7.14517723446098,7.21327585017268,7.29171037797128
162,N166,Restaurants and Caffees,6.05826957075728,6.12149275536757,6.1873538942824,6.24809048910334,6.30635012038203,6.36271980422999,6.42200746098808,6.48684668048131,6.54813364444323,6.61799922731535
163,N167,Restaurants and Caffees,5.47721813940501,5.53202343090376,5.59076593928497,5.64207226774133,5.69775348881504,5.74501242565608,5.79579819933406,5.85642630227134,5.91017056709087,5.97463955458217
164,N168,Restaurants and Caffees,5.30861081259373,5.3631531565921,5.42194434285661,5.47255154820967,5.52837224213025,5.5751040034037,5.62610704757373,5.6851009427769,5.73849013765601,5.80212295502922
165,N169,Restaurants and Caffees,4.80062980421067,4.86552919003966,4.93268490286513,4.98891044188835,5.05005736029139,5.10155212857337,5.15891328499538,5.21822951177782,5.27646014285201,5.34331091457045
166,N16,Restaurants and Caffees,4.41911129211256,4.46564998764256,4.51578675070858,4.55874696932232,4.60535809235802,4.64570386018784,4.68911553058079,4.7379654761745,4.78380409339568,4.8376000666731
167,N17,Restaurants and Caffees,6.18906802219232,6.25865477158524,6.3330236366184,6.39586158249329,6.46557059114809,6.52371615154444,6.58792472672623,6.65865304357564,6.72510875828899,6.80316497053145
168,N42,Restaurants and Caffees,8.65072034159202,8.75495920277093,8.86528845442403,8.95794325781488,9.06017587596185,9.1458512129898,9.24065168498434,9.34227899173032,9.43983880334999,9.55330393007528
109,NW106,Restaurants and Caffees,2.33514891868543,2.39339486820824,2.45643191408848,2.52184077736098,2.58922911815125,2.65522141708737,2.7191759731426,2.79212369038869,2.85953780880153,2.92826606432555
110,SW61,Restaurants and Caffees,9.70575136877513,9.98891044233405,10.2947474781054,10.5928266778369,10.9126922147252,11.2150363798008,11.5178427508563,11.8393253352347,12.1560640536664,12.4781400733752
111,SW62,Restaurants and Caffees,18.9293487972505,19.5006256225333,20.1154375170836,20.7100330866266,21.3540018802411,21.9531653747927,22.5634157614345,23.2011289914883,23.832043002067,24.4740952728844
112,SW63,Restaurants and Caffees,14.3008559498054,14.7398377696198,15.2109222911499,15.6705751970175,16.1498492272531,16.6179351863539,17.0924694579852,17.5624398533114,18.0502203437288,18.5337918756443
113,SW64,Restaurants and Caffees,13.9317276986971,14.3642505661213,14.8274192943641,15.2750069883833,15.7535720545618,16.2058084903215,16.6656600917103,17.1371599791387,17.6123637955364,18.0921906553519
114,SW65,Restaurants and Caffees,10.8568783034044,11.1878534011913,11.5433705504075,11.886024935978,12.2587026340128,12.603325600894,12.954542743526,13.3233617924013,13.6869024269622,14.0580928690156
115,SW66,Restaurants and Caffees,16.1829840115029,16.685644645372,17.2237893701922,17.7430823257437,18.3006767813071,18.8236004763866,19.3564396197786,19.9050161813609,20.4546891771387,21.0112938881823
116,SW67,Restaurants and Caffees,13.6691783119057,14.0825316389817,14.5273804210196,14.9559923448524,15.4247911792258,15.855342793295,16.2949098201069,16.7592512494414,17.2140521484013,17.6798351334518
117,W120,Restaurants and Caffees,11.6179817391332,11.9279130546721,12.2641088478898,12.6008111762315,12.9589227031077,13.2986895243119,13.6343321118466,14.0067829575857,14.3588711433399,14.719153077114
118,W127,Restaurants and Caffees,9.83324740491917,10.1029766206528,10.3971341827961,10.684939846673,10.9999002289709,11.2906739646842,11.5824401129876,11.9019683696808,12.2071250983239,12.5209908316257
119,W128,Restaurants and Caffees,10.7756735614268,11.0922107271167,11.4336986265403,11.7645843490979,12.1246555001265,12.4582847446483,12.7951553515634,13.1556369633377,13.5067654183043,13.8663998018721
120,W129,Restaurants and Caffees,16.7562542722297,17.2615220385734,17.804127106812,18.3304813684334,18.8942312128775,19.4257958812633,19.9637641032065,20.5232725512139,21.0807216823611,21.6452847525484
121,W140,Restaurants and Caffees,17.2257181828149,17.7574574702932,18.3273228117668,18.8775968768928,19.469005431674,20.0242352710768,20.5888837267435,21.1727020986376,21.7567949860663,22.3487372258944
122,W149,Restaurants and Caffees,18.805341127775,19.3624166914125,19.9616871210424,20.5431581130657,21.1697146734258,21.7578330133107,22.3464296790801,22.9762094186905,23.5933696336089,24.2236770609878
123,W60,Restaurants and Caffees,19.5080801094737,20.100321599985,20.7366884499418,21.3544158743025,22.013142379198,22.638795221062,23.2729885790808,23.9247570908331,24.5808522784465,25.2422864473148
124,W67,Restaurants and Caffees,9.7415717860326,10.0358088146587,10.3516311149104,10.6584369080973,10.98485560779,11.2960281804706,11.6086333393333,11.933963422121,12.2597728907335,12.5890030223907
125,W68,Restaurants and Caffees,9.52770382066371,9.80800072055102,10.1104732147568,10.4033812598937,10.7223039450824,11.0176915217863,11.3157909783856,11.635024689322,11.9459633305414,12.2645743109884
126,W69,Restaurants and Caffees,11.1952337937928,11.5282403712557,11.8868273977854,12.234622265151,12.6097682836446,12.9610959776146,13.3161085114965,13.6901586227677,14.0592518793363,14.4348732248093
145,N102,Restaurants and Caffees,4.09761990550481,4.15078735752963,4.20256849308628,4.25032119841531,4.29795120053184,4.34261947644235,4.39576734383705,4.44415341184188,4.49918688650562,4.55844428460476
146,N103,Restaurants and Caffees,4.38811201990092,4.4477449697592,4.50588818577649,4.5584618931746,4.61237552978356,4.6612238979719,4.71983059764698,4.77332332000909,4.83377457648338,4.89927896060968
147,N112,Restaurants and Caffees,3.06504248400319,3.10035159039038,3.1348559581974,3.16724341472376,3.20062484727448,3.23083312887067,3.26601933532392,3.3028529841437,3.3409845235283,3.38383609303526
148,N153,Restaurants and Caffees,1.84764176195774,1.86068404106759,1.87364141209443,1.88748021275573,1.90293264963932,1.91505630660385,1.92949194708119,1.95042228147827,1.96706565551842,1.98809922493223
149,N154,Restaurants and Caffees,1.94655286493876,1.95844274525956,1.97086565707457,1.98390744201317,1.9998530489572,2.0113248855703,2.02561336722645,2.04699224960863,2.06359113793121,2.08508433557086
150,N155,Restaurants and Caffees,1.7575500566381,1.76842446189005,1.77975762589746,1.79155273302569,1.80607219343755,1.81642239000288,1.82928185063241,1.84868612077537,1.86368979749383,1.88318662664717
151,N156,Restaurants and Caffees,2.3318362839498,2.34817096728666,2.36424942282817,2.38206437292134,2.4006289312689,2.41647422006954,2.43530979753691,2.46082353842564,2.4820328825325,2.50798865973821
152,N170,Restaurants and Caffees,1.8224425553353,1.83237050669534,1.84326437738238,1.85452716575708,1.86914795643655,1.87915308084158,1.89200849351366,1.91133431893132,1.9262914411497,1.94585621142829
153,N176,Restaurants and Caffees,3.61191314316035,3.63514113076621,3.65857301003103,3.68441389727349,3.71302678079182,3.73575718136409,3.76311683797096,3.80266343069025,3.83402114774517,3.87359305204056
154,N177,Restaurants and Caffees,1.82426508929891,1.83537903434772,1.84655552270144,1.85956821201552,1.87309170210684,1.88468553748248,1.89837628011566,1.91786891155633,1.93353646519445,1.95298844756773
155,N178,Restaurants and Caffees,1.27658603255818,1.28283904159726,1.28989652871301,1.29757862371842,1.30724664681699,1.3141879041101,1.32303558318319,1.33622109915706,1.34650849934945,1.35984033734517
156,N179,Restaurants and Caffees,2.64284076153393,2.65958297851644,2.67681083091696,2.69538058301362,2.71679254135207,2.73325614984899,2.75347566472973,2.78245216340063,2.80560029269291,2.83490662104083
157,N225,Restaurants and Caffees,2.33986407864482,2.3556793335649,2.3714551156035,2.38875490381801,2.40759802487374,2.42283681703139,2.44097736259039,2.46690788978528,2.48768677555872,2.51373123219392
158,N226,Restaurants and Caffees,2.3907259857391,2.4064655493875,2.42225820749602,2.43939260518393,2.45873512995812,2.47372420898531,2.49179065676518,2.51836387073511,2.53921016238923,2.565740869813
159,N227,Restaurants and Caffees,2.81410018487897,2.85000874925087,2.88504082743677,2.9170305224577,2.95023750476971,2.97990586773606,3.01519707026177,3.04955417975756,3.08670294790625,3.12775164204334
160,N228,Restaurants and Caffees,2.02541660380918,2.04126870863309,2.05730619323013,2.07345861115214,2.09199946218776,2.10643985840063,2.12397603166103,2.14728665949246,2.1670436882644,2.19143426291808
161,N41,Restaurants and Caffees,2.41294003862647,2.43365208538738,2.45420392516623,2.47446074094852,2.4975356863677,2.51553652628163,2.53701702288958,2.56561109671348,2.5899339988435,2.61992053419689
162,N44,Restaurants and Caffees,2.38275986432286,2.41257824004916,2.44207340543506,2.46777154775699,2.49898321296125,2.52162480871107,2.5503498581648,2.58242284453758,2.61266493305667,2.64865289457508
163,N64,Restaurants and Caffees,2.52578031394833,2.56033464111846,2.59390442694957,2.6244569072037,2.65508124816006,2.68346851838229,2.71736855854173,2.74760535770442,2.78237795404217,2.81969120595101
164,N65,Restaurants and Caffees,5.33959577594622,5.41019366368734,5.4792870070966,5.54048077554082,5.60891979867046,5.66430686978291,5.73195915021527,5.80150433665461,5.87252172207917,5.95351362975257
165,N80,Restaurants and Caffees,2.08637115200021,2.10356513578237,2.12058263944879,2.13772552593619,2.15725537167738,2.17226991506893,2.19045902951128,2.21506472009042,2.23548181463441,2.26086546784906
166,N87,Restaurants and Caffees,3.34847743308723,3.38574727976887,3.42268065111673,3.45664067349568,3.49426136488505,3.52530993124163,3.56275442668005,3.60362586673633,3.64392951055117,3.69051656671516
167,N88,Restaurants and Caffees,3.36918262884539,3.41277134623493,3.45546067063411,3.49362442880247,3.53563422096359,3.57041916964552,3.6125654900016,3.6557003001383,3.70012337289553,3.75051849842928
168,N89,Restaurants and Caffees,3.59682272210884,3.64427575033565,3.69094431749024,3.73155475437114,3.78025699077027,3.81597923152754,3.86133160873242,3.91063125712477,3.9578624075126,4.01354027901934
157,TW134,Restaurants and Caffees,6.54099624953795,6.56799530709374,6.59846951577414,6.63732067963556,6.67560121604811,6.72130816646544,6.77066495605725,6.82078211031636,6.86624500929017,6.92063352630191
158,TW135,Restaurants and Caffees,4.90705993805144,4.92552582557213,4.94619597531432,4.97543670484315,5.00032059584182,5.03502084244966,5.07074962366718,5.10618495632306,5.13903632108647,5.17717609105623
